STATIONS_ID,MESS_DATUM,QN_3,FX.Windspitze,FM.Windgeschwindigkeit,QN_4,RSK.Niederschlagshoehe,RSKF.Niederschlagsform,SDK.Sonnenscheindauer,SHK_TAG.Schneehoehe,NM.Bedeckungsgrad,VPM.Dampfdruck,PM.Luftdruck,TMK.Lufttemperatur,UPM.Relative_Feuchte,TXK.Lufttemperatur_Max,TNK.Lufttemperatur_Min,TGK.Lufttemperatur_5cm_min,eor,ET0.Grasreferenzverdunstung
1766,1990-03-18 00:00:00 UTC,10,6.8,2.2,10,0,0,10.9,0,0,6.8,1024,10.6,57,20.6,4.1,-0.6,eor,2.00525388452648
1766,1990-03-19 00:00:00 UTC,10,13,5.1,10,2.2,6,5.3,0,5.3,8.3,1022.5,14.7,51,18.6,8.9,4.3,eor,3.04013048641332
1766,1990-03-20 00:00:00 UTC,10,13.4,3.6,10,0,0,6.8,0,4.7,10.1,1016.1,10.3,81,16.4,8.8,9.7,eor,1.4687749631387
1766,1990-03-21 00:00:00 UTC,10,14.3,5.5,10,0.1,6,0.1,0,7,11.5,1009.9,13,78,14.3,9.2,6.6,eor,1.49691293885667
1766,1990-03-22 00:00:00 UTC,10,10.9,5.5,10,1.6,6,0.3,0,5,9.8,1011.2,8.1,83,13.7,5.3,10.2,eor,1.05355330996923
1766,1990-03-23 00:00:00 UTC,10,14.5,6,10,0,0,6.4,0,6,7.6,1015,9,68,12.3,3.4,0.4,eor,2.02388055427044
1766,1990-03-24 00:00:00 UTC,10,16,7.2,10,2.5,8,0,0,8,7.7,1008.9,6.3,76,10.3,3.7,7.4,eor,1.31243704553746
1766,1990-03-25 00:00:00 UTC,10,15.8,5.7,10,4,8,3.9,0,5,7.2,1011.2,4.1,87,7.7,3,1,eor,0.928578418188087
1766,1990-03-26 00:00:00 UTC,10,12.3,4.5,10,1.7,8,3.7,0,6,7.6,1015.2,5.5,83,11.4,2.2,0.7,eor,1.09391402167816
1766,1990-03-27 00:00:00 UTC,10,8.1,3.3,10,0,6,3.5,0,4,7,1018.3,5,78,9.6,3.4,1,eor,1.14479814307497
1766,1990-03-28 00:00:00 UTC,10,12.2,4.3,10,0.4,6,5.7,0,5.3,6.5,1017.8,5.9,73,10,-0.6,-2.9,eor,1.51150670590242
1766,1990-03-29 00:00:00 UTC,10,7.3,3.1,10,0,0,6.8,0,4.3,7.1,1024.5,6.2,73,12.8,3.6,4.3,eor,1.51981041163075
1766,1990-03-30 00:00:00 UTC,10,7,1.5,10,0,0,6.4,0,3.7,7.9,1028.6,6.9,80,13.6,-0.1,-1.7,eor,1.32572084954757
1766,1990-03-31 00:00:00 UTC,10,9.1,2.4,10,0,0,7.5,0,2.7,9.2,1028.5,9.7,79,16.7,1.2,-0.4,eor,1.64700179433055
1766,1990-04-01 00:00:00 UTC,10,6.9,2.5,10,0,0,11.7,0,0,9.3,1014.3,11.4,68,20.6,5.2,1.4,eor,2.34147094285428
1766,1990-04-02 00:00:00 UTC,10,15.9,4.5,10,0,6,10.9,0,2,7.4,997.7,13.6,53,20.6,4.2,1.5,eor,3.28959694186177
1766,1990-04-03 00:00:00 UTC,10,16,7,10,1.2,6,2.4,0,7.3,7.1,994.1,7.4,66,13.7,6,4.1,eor,1.96054030086058
1766,1990-04-04 00:00:00 UTC,10,17.8,4.8,10,0,8,7.8,0,4,5.9,1008.1,2.1,81,7.7,0.8,-0.2,eor,1.26082910998791
1766,1990-04-05 00:00:00 UTC,10,6.1,1.3,10,0,6,6,0,3,4.9,1013.3,0.8,76,8.5,-4.4,-6.4,eor,1.117041604371
1766,1990-04-06 00:00:00 UTC,10,11,3.1,10,0,0,9.4,0,1,4.7,1008.5,4.8,60,11,-4,-6.6,eor,1.95767687817601
1766,1990-04-07 00:00:00 UTC,10,14.3,5.6,10,0,0,10.1,0,4.7,4.8,1008.9,7,50,11.6,1.2,-0.7,eor,2.8096560304529
1766,1990-04-08 00:00:00 UTC,10,15,6.4,10,0,0,11.3,0,1.7,4.2,1016.6,5,49,10,3.2,2.6,eor,2.75519880078225
1766,1990-04-09 00:00:00 UTC,10,10.9,3.6,10,0,0,12.4,0,0,3.9,1011.4,2.9,52,9.5,-1.5,-4.3,eor,2.21979233635804
1766,1990-04-10 00:00:00 UTC,10,11.6,3.8,10,5.4,6,8,0,6.7,6.5,1002.8,6.3,70,11.7,-5.3,-7.5,eor,1.88528621742928
1766,1990-04-11 00:00:00 UTC,10,16.9,6,10,1.1,8,7.5,0,4.7,8.1,1003.3,7.1,78,11.3,5.5,5.5,eor,1.77417568593381
1766,1990-04-12 00:00:00 UTC,10,7.7,2.9,10,0.4,6,0.9,0,6.7,9.3,1009.2,7.8,89,10.2,2,-0.1,eor,0.962045828759912
1766,1990-04-13 00:00:00 UTC,10,8.5,3.5,10,0.2,6,1.7,0,5,9.6,1003.7,10.2,77,14.1,7.1,7.2,eor,1.4933872503488
1766,1990-04-14 00:00:00 UTC,10,11.3,3.8,10,4,6,2.2,0,5.3,8.7,1002.3,7.2,82,10.3,6,7,eor,1.25461516057289
1766,1990-04-15 00:00:00 UTC,10,19.7,6.2,10,4.8,6,4.1,0,4.7,7.7,996.8,5.6,83,9.8,4.6,3.6,eor,1.31965392773303
1766,1990-04-16 00:00:00 UTC,10,22,4.5,10,2.5,8,6.4,0,5.7,7.6,1007.1,5.3,85,10.2,3.5,1.7,eor,1.39261198314685
1766,1990-04-17 00:00:00 UTC,10,15.2,3.4,10,3.4,8,4.8,0,4.7,7.2,1008.8,5.6,78,10.3,3.9,2.6,eor,1.47207278680596
1766,1990-04-18 00:00:00 UTC,10,10,2.8,10,0,6,10.8,0,2.3,6.1,1011.1,5.9,67,12.8,0.6,-1.6,eor,2.16826392312378
1766,1990-04-19 00:00:00 UTC,10,10.3,2.6,10,0,6,6.4,0,4.7,7.5,1005,7.2,76,12.3,-0.6,-2.1,eor,1.73695391879727
1766,1990-04-20 00:00:00 UTC,10,12.1,5.1,10,1.2,6,5.3,0,3.3,9.5,1004.4,10.3,78,14.8,5.6,3.5,eor,1.93858285411599
1766,1990-04-21 00:00:00 UTC,10,14.9,5,10,1.7,6,10.9,0,2,10.3,1004.5,12.2,72,17.8,7,4.4,eor,2.8420983739747
1766,1990-04-22 00:00:00 UTC,10,12,4.7,10,0,0,9.6,0,3,10,1004.8,12.7,67,18.2,9.6,8,eor,2.9591007903318
1766,1990-04-23 00:00:00 UTC,10,13.9,5.2,10,1.4,6,6.2,0,5.7,10.5,1005.6,11.2,78,16.4,8.7,8,eor,2.12515430536818
1766,1990-04-24 00:00:00 UTC,10,14,3.6,10,0.6,6,7.9,0,3,9.3,1006.9,11.1,70,15.5,5.8,4.5,eor,2.46006737554723
1766,1990-04-25 00:00:00 UTC,10,12.6,3.9,10,0.3,6,5.5,0,3.7,9.3,1011.6,11.7,67,16.8,8.7,7.7,eor,2.41778253181682
1766,1990-04-26 00:00:00 UTC,10,15.2,3.5,10,3.3,6,6.5,0,7.7,8.3,1011,12.5,63,18.8,3.9,1.9,eor,2.6703870406293
1766,1990-04-27 00:00:00 UTC,10,15,6.2,10,0.2,6,5.9,0,5.3,7.2,1013.9,6.7,70,13,4.8,7.1,eor,2.07912416035411
1766,1990-04-28 00:00:00 UTC,10,9.5,3.1,10,0,6,6.9,0,3.7,6.9,1021.9,7.5,67,12.4,0.9,-1.4,eor,2.1274929503328
1766,1990-04-29 00:00:00 UTC,10,6.9,1.8,10,0,0,1.7,0,5.7,9.3,1022.1,11.5,68,17.2,6,4,eor,1.68778932967814
1766,1990-04-30 00:00:00 UTC,10,10,2.7,10,0,0,12.1,0,2.7,12.1,1023.3,14.5,75,20.7,4.8,3.3,eor,3.16346217640696
1766,1990-05-01 00:00:00 UTC,10,8.1,2.7,10,0,0,12.4,0,0.7,11,1026,15.1,69,23,5.4,3.5,eor,3.42226319408223
1766,1990-05-02 00:00:00 UTC,10,11,3.4,10,0,0,13,0,0.3,12.4,1027.7,19.9,53,24.9,9,6.3,eor,4.69235823006774
1766,1990-05-03 00:00:00 UTC,10,11,3.9,10,0,0,14.4,0,0,10,1025.6,18.7,46,23.5,13.4,10.3,eor,5.08500039912294
1766,1990-05-04 00:00:00 UTC,10,9.9,2.7,10,0,0,14.2,0,0.7,10.6,1020.5,19.1,47,24.5,7.5,4.6,eor,4.7083869801697
1766,1990-05-05 00:00:00 UTC,10,6.4,1.8,10,0,0,13.9,0,0.3,10.2,1014.6,20.6,43,27.3,8.6,5.7,eor,4.56554340824138
1766,1990-05-06 00:00:00 UTC,10,7.9,2.1,10,0,0,14,0,1.3,9.9,1010,20.3,42,27.4,10.2,7.1,eor,4.71996755920873
1766,1990-05-07 00:00:00 UTC,10,14.9,3.2,10,11.4,6,9.9,0,4.3,12.3,1007.4,17.6,61,26.7,13.2,9.9,eor,3.77005715545598
1766,1990-05-08 00:00:00 UTC,10,5.1,1.8,10,0,0,10.4,0,4,13.8,1011,16.3,76,22.1,10.4,10.3,eor,3.18067200085687
1766,1990-05-09 00:00:00 UTC,10,10,2.1,10,2.3,6,8.7,0,5,13.2,1008.3,16.6,70,23.6,10.3,9.5,eor,3.10778641051321
1766,1990-05-10 00:00:00 UTC,10,9.9,1.8,10,4.1,6,2.7,0,7.3,13.5,1006.2,14,83,18.8,9.5,9.5,eor,1.77963651308619
1766,1990-05-11 00:00:00 UTC,10,14.3,3.3,10,1.5,6,8.5,0,2.3,9.8,1004.6,10,78,15,7.3,6.3,eor,2.37963868581116
1766,1990-05-12 00:00:00 UTC,10,7.1,2.7,10,4.5,6,2,0,6.3,11,1003.6,10,89,12.3,6.6,5,eor,1.37980379272297
1766,1990-05-13 00:00:00 UTC,10,11.1,3.8,10,2,6,1.4,0,7.3,11.4,1005.1,11.2,86,13.6,8.7,7.9,eor,1.46876017738582
1766,1990-05-14 00:00:00 UTC,10,11.2,4.3,10,0.1,6,0.3,0,4.7,10.4,1009.8,10,82,13.2,8.6,9,eor,1.43730253948601
1766,1990-05-15 00:00:00 UTC,10,6.5,1.5,10,9,6,8.7,0,5,10.5,1011.4,12.8,75,20.7,2.6,1.2,eor,2.69793902859557
1766,1990-05-16 00:00:00 UTC,10,21.6,3.9,10,0.1,6,8.4,0,5.3,13.3,1010.7,15.6,75,20.4,11.8,10,eor,3.08067078825773
1766,1990-05-17 00:00:00 UTC,10,11.2,3.7,10,0,6,6.4,0,3.3,10.8,1011.9,12.7,69,18.2,6.9,5.3,eor,2.72891568968063
1766,1990-05-18 00:00:00 UTC,10,11.6,2.3,10,0,0,3.6,0,4.7,8.5,1016.2,10.2,68,13.8,4.6,3,eor,2.05351106367009
1766,1990-05-19 00:00:00 UTC,10,8.3,3,10,0,0,8.8,0,5,9.4,1017.2,12.4,65,17.4,3.8,2.3,eor,3.03971919786966
1766,1990-05-20 00:00:00 UTC,10,9.6,3.4,10,0,0,14.5,0,2,8.9,1013.2,15.5,51,21.1,10.5,7.6,eor,4.5927742028777
1766,1990-05-21 00:00:00 UTC,10,9.3,3.7,10,0,0,13,0,3.7,10.2,1009.1,16.1,56,21,8.9,5.8,eor,4.41309602690644
1766,1990-05-22 00:00:00 UTC,10,8,3.8,10,0,0,14.8,0,1.3,9.7,1011,13.8,61,19.4,8.3,6.5,eor,4.17273583275031
1766,1990-05-23 00:00:00 UTC,10,8.7,2.4,10,0,0,14.3,0,2.7,8.9,1010.6,14.8,54,21.6,7.1,5.3,eor,4.22491988130691
1766,1990-05-24 00:00:00 UTC,10,11.6,3.1,10,0,0,12.5,0,2,8.8,1011.9,13.1,57,19.5,5.2,3.7,eor,3.83655594231032
1766,1990-05-25 00:00:00 UTC,10,10.1,3.8,10,0,0,9.1,0,3.7,7.3,1016.4,10.6,56,14.9,4.9,2,eor,3.26554788770424
1766,1990-05-26 00:00:00 UTC,10,9.2,2.4,10,0,0,9,0,2.3,7.3,1021.1,10.5,57,15.7,1,-1.5,eor,3.01068925320226
1766,1990-05-27 00:00:00 UTC,10,10.2,2.9,10,0,6,12,0,4,8.3,1020.7,12.4,60,17.1,0.5,-1.7,eor,3.61116584216459
1766,1990-05-28 00:00:00 UTC,10,13,3.4,10,0,6,6.5,0,5,7.7,1021.8,10.4,60,15,4.2,1.4,eor,2.80618838490604
1766,1990-05-29 00:00:00 UTC,10,7.4,1.6,10,0,0,13.7,0,1,8,1019.8,11.5,60,18.7,0.4,-2.1,eor,3.57862537635214
1766,1990-05-30 00:00:00 UTC,10,6.7,1.4,10,0,0,10.5,0,4.7,7.8,1014.4,15.2,46,21.6,3.2,0.3,eor,3.63467475141512
1766,1990-05-31 00:00:00 UTC,10,9.5,2.2,10,0,0,8.6,0,4.7,10.4,1014,17,56,23.2,8.3,5.3,eor,3.65521028295254
1766,1990-06-01 00:00:00 UTC,10,8.5,1.8,10,14.7,6,9.9,0,3.3,11.5,1008.1,20.3,50,25.5,10.9,8.3,eor,4.19878377222535
1766,1990-06-02 00:00:00 UTC,10,17.5,4.3,10,8,6,3.6,0,6.7,13.2,999.7,13,87,19.9,12.3,13.3,eor,1.90337127437681
1766,1990-06-03 00:00:00 UTC,10,10.9,4.4,10,11.9,6,1.9,0,7.3,12.3,999.3,13.6,78,17.7,11.3,10.3,eor,2.08393595580783
1766,1990-06-04 00:00:00 UTC,10,17.1,6.9,10,0.1,6,1.6,0,6.7,11,997.9,12.1,77,15.5,10.9,10.2,eor,2.12378824811811
1766,1990-06-05 00:00:00 UTC,10,9,2.6,10,0.1,6,3.3,0,7,11.6,1005.2,14.2,72,18.9,9,7.6,eor,2.34595013571699
1766,1990-06-06 00:00:00 UTC,10,10.2,2.2,10,4.1,6,3.1,0,7.3,12.8,1004.4,13.6,83,18.6,12,11.3,eor,1.9845944082945
1766,1990-06-07 00:00:00 UTC,10,9.2,3,10,10.7,6,1.8,0,7.7,14.1,999.5,13.1,92,17.5,12.3,12.4,eor,1.54161005398682
1766,1990-06-08 00:00:00 UTC,10,9.2,1.9,10,1.1,6,1.6,0,5.7,11.5,1000.6,11.3,85,15.4,10.3,10.3,eor,1.59031501939086
1766,1990-06-09 00:00:00 UTC,10,6.1,1.8,10,0.2,6,0.6,0,7.7,11.7,1003.7,12.6,80,14.8,8.7,7.3,eor,1.60081701264621
1766,1990-06-10 00:00:00 UTC,10,11.2,4.6,10,4.5,6,0.7,0,7.3,12.4,1006.8,13.3,81,16.5,10.8,10.4,eor,1.8200908054092
1766,1990-06-11 00:00:00 UTC,10,7,2.8,10,0,6,0,0,8,11.9,1011.6,12.4,82,14.4,11.1,10.9,eor,1.53768055928307
1766,1990-06-12 00:00:00 UTC,10,7.2,2.8,10,0,0,1,0,6.3,11.8,1011.7,13.3,76,16.8,11.2,10,eor,1.89198244214885
1766,1990-06-13 00:00:00 UTC,10,6.3,2,10,0,0,1.3,0,7,11.8,1012.9,13.6,76,16.6,7.9,6.4,eor,1.86430527899151
1766,1990-06-14 00:00:00 UTC,10,6.3,1.9,10,0,0,2,0,7,11.2,1012.9,14,71,16.4,9.3,8.5,eor,2.08147672708693
1766,1990-06-15 00:00:00 UTC,10,6.1,1.7,10,0,0,2.2,0,6,11.3,1013.4,12.8,74,16.7,10.6,9.8,eor,1.95443334159398
1766,1990-06-16 00:00:00 UTC,10,6.1,1.7,10,0,0,2.8,0,6.3,11.3,1012,13.9,71,18.4,9.6,8.1,eor,2.16685818030649
1766,1990-06-17 00:00:00 UTC,10,6.5,1.4,10,0,0,10.9,0,1,11.9,1008,15.8,68,21.4,5.4,4.2,eor,3.62032276683338
1766,1990-06-18 00:00:00 UTC,10,9.4,2.2,10,0,0,7.2,0,5.7,14.5,1005.1,19,66,24.1,10.4,8.9,eor,3.48898330557846
1766,1990-06-19 00:00:00 UTC,10,10.3,3.3,10,3.5,6,2.2,0,8,15.3,1006.4,17.9,74,23.8,14.6,12.5,eor,2.52058765779201
1766,1990-06-20 00:00:00 UTC,10,8.8,1.8,10,13.7,6,0.8,0,7,16.9,1005.4,15.8,92,19.1,14.5,13.9,eor,1.56525491106837
1766,1990-06-21 00:00:00 UTC,10,12.3,4.6,10,4.1,6,11.6,0,5,11,1002,16.9,59,20.1,11.7,10.2,eor,4.55351244477727
1766,1990-06-22 00:00:00 UTC,10,19.4,6,10,0.4,6,6,0,6.7,12.3,997,14.6,74,18.6,13.2,13,eor,2.98592480705019
1766,1990-06-23 00:00:00 UTC,10,13,5.1,10,3,6,5.7,0,6.7,11.9,1007.4,14.6,71,20.2,12.2,10.2,eor,3.02708690179767
1766,1990-06-24 00:00:00 UTC,10,9.2,3.5,10,0,0,13.2,0,5,12.2,1014.6,17.2,64,22,10,8.4,eor,4.49243811584912
1766,1990-06-25 00:00:00 UTC,10,9.9,3.7,10,0,0,0.2,0,5,15.6,1016.1,17.3,77,20.1,15.9,11.6,eor,2.10543370550914
1766,1990-06-26 00:00:00 UTC,10,8.1,1.6,10,1.2,6,12.5,0,4.7,17.6,1012.7,21.9,68,27.4,12,10.3,eor,4.63337565795801
1766,1990-06-27 00:00:00 UTC,10,8.4,1.9,10,11.1,6,3.9,0,7,20.2,1005.6,20.5,84,25.4,17.5,16.5,eor,2.56714744174425
1766,1990-06-28 00:00:00 UTC,10,12.1,4.2,10,0,0,4.7,0,6.3,14.5,1009.8,16.9,73,21,15.4,15.6,eor,2.95717851422007
1766,1990-06-29 00:00:00 UTC,10,7.1,2,10,1,6,6.6,0,7,15.1,1010.8,18.3,71,23.9,11.6,10,eor,3.16878955720037
1766,1990-06-30 00:00:00 UTC,10,13,2.2,10,3.6,6,5.5,0,7,18.6,1005,19.2,83,25.3,14,12.6,eor,2.80194441478843
1766,1990-07-01 00:00:00 UTC,10,21,6.3,10,13.1,6,7.6,0,6.3,13.2,1002.7,15.5,73,19.9,13.6,13.4,eor,3.34309798128428
1766,1990-07-02 00:00:00 UTC,10,14.8,5.3,10,0,6,3.7,0,6.3,11.2,1005.6,13.5,71,17.3,12,11.4,eor,2.67511646824091
1766,1990-07-03 00:00:00 UTC,10,9.8,1.9,10,0,0,7.7,0,4,10.7,1007.6,13.3,70,18.7,6.9,5.4,eor,2.88302745158976
1766,1990-07-04 00:00:00 UTC,10,10,2.7,10,0,6,8.3,0,5.3,10.7,1006.2,16,62,20,5.8,5,eor,3.52336036796434
1766,1990-07-05 00:00:00 UTC,10,18.2,5.6,10,4,6,2.7,0,7,13,993.2,15.2,74,19.5,13.2,12.6,eor,2.60020329492108
1766,1990-07-06 00:00:00 UTC,10,17.9,8.2,10,0.6,6,6,0,5,10.8,1006.8,13.4,69,16.9,11.7,10.6,eor,3.21812879735567
1766,1990-07-07 00:00:00 UTC,10,11.4,4.1,10,1.6,6,0.8,0,7.3,13.1,1011.2,13.8,83,17.2,9.2,7,eor,1.75172677733197
1766,1990-07-08 00:00:00 UTC,10,13.2,5.1,10,0,6,0.4,0,6.3,17,1006.4,17.8,85,19.6,13.2,13.4,eor,1.90045682560241
1766,1990-07-09 00:00:00 UTC,10,15.9,6.7,10,1.1,6,4.1,0,6.7,12,1006.1,15.3,67,19.2,13.8,12.6,eor,3.24086788039272
1766,1990-07-10 00:00:00 UTC,10,16.2,6.1,10,4.9,6,4.1,0,4.7,12.9,1012.9,13.3,84,16.6,11.6,11.1,eor,2.1179220429767
1766,1990-07-11 00:00:00 UTC,10,10.3,3.9,10,0,0,13.8,0,2.3,12.7,1021.4,16.1,70,21.7,9.4,7.5,eor,4.18843556151583
1766,1990-07-12 00:00:00 UTC,10,8,2.8,10,0,0,10.9,0,3.3,14.9,1018.7,18,71,25.3,10.6,9,eor,3.89000903893702
1766,1990-07-13 00:00:00 UTC,10,9.5,3.3,10,0,0,13.7,0,2,11.1,1016.5,15.4,61,21.2,9.6,7.5,eor,4.28302594235858
1766,1990-07-14 00:00:00 UTC,10,8.2,2.3,10,0,0,14.2,0,2.3,11.6,1015.4,15.6,66,22.2,5.7,3,eor,4.14343910184061
1766,1990-07-15 00:00:00 UTC,10,5,1.3,10,0,0,11.5,0,2.3,10.7,1013.8,17.2,57,25.7,7.7,5,eor,3.84821117700891
1766,1990-07-16 00:00:00 UTC,10,8,2.7,10,0,6,6.7,0,5.3,12.6,1013.1,19.8,56,27.3,8.9,7,eor,3.78001889734061
1766,1990-07-17 00:00:00 UTC,10,12.1,5,10,0.4,6,1.5,0,7.3,13.3,1017,15,77,18.8,13.5,13.8,eor,2.20265992959333
1766,1990-07-18 00:00:00 UTC,10,9,4.1,10,0.1,6,2,0,7.7,13.1,1018,14.2,82,18.5,12.4,12.6,eor,1.93599690355306
1766,1990-07-19 00:00:00 UTC,10,10.8,3.6,10,0,0,9.4,0,2.7,11.8,1015.8,17.3,61,23.6,12.6,12.8,eor,3.94050446143226
1766,1990-07-20 00:00:00 UTC,10,8.2,2.2,10,0,0,12.5,0,2,14.6,1015.9,19.2,65,26.7,8.6,6.6,eor,4.27889410487442
1766,1990-07-21 00:00:00 UTC,10,9.1,3.1,10,0,0,14,0,1.7,14.7,1017.2,19.1,64,26,11.6,9.6,eor,4.66198023835115
1766,1990-07-22 00:00:00 UTC,10,11.3,3.5,10,0,0,13.1,0,2.7,10.7,1018.7,15.4,60,21.3,8.1,6.6,eor,4.17426347957498
1766,1990-07-23 00:00:00 UTC,10,10.4,3.6,10,0,0,7.7,0,3,10.4,1016.9,14.2,63,19.5,6.5,5.1,eor,3.24822071834716
1766,1990-07-24 00:00:00 UTC,10,7.5,3.1,10,0,0,0,0,7.3,11.7,1016.3,14.1,73,16.2,7.7,4.5,eor,1.85606049947823
1766,1990-07-25 00:00:00 UTC,10,5.3,1.4,10,0,0,3.8,0,6.3,11.8,1015.4,15.7,67,19.7,12.6,12.2,eor,2.32051960645988
1766,1990-07-26 00:00:00 UTC,10,10.7,2.8,10,0,0,12.6,0,2.3,14.7,1011.8,19.5,68,25.8,8.7,7.8,eor,4.28279337843884
1766,1990-07-27 00:00:00 UTC,10,9.3,2.6,10,0,0,13.1,0,4,13.4,1010,23.3,48,28.8,13,9.3,eor,5.28856476186261
1766,1990-07-28 00:00:00 UTC,10,7.7,2.7,10,1.8,6,9.2,0,6.7,15.4,1009.5,25.3,49,31.8,18.4,17.4,eor,4.89392432355693
1766,1990-07-29 00:00:00 UTC,10,11.5,1.7,10,8.4,6,2.6,0,5,17.5,1014.5,17.4,86,24.5,16.4,16,eor,1.92531377245341
1766,1990-07-30 00:00:00 UTC,10,6.2,1.3,10,0,0,10.5,0,0.7,16,1016.5,19.7,73,27.6,13.9,12.4,eor,3.60790412553308
1766,1990-07-31 00:00:00 UTC,10,9.9,1.7,10,0,0,10.9,0,3.7,17.3,1017.7,22.9,64,29.3,15.2,14.2,eor,4.1888277551661
1766,1990-08-01 00:00:00 UTC,10,8.9,1.9,10,0,0,11.7,0,2,15.8,1020.1,22.2,59,28.3,14.3,12.5,eor,4.36498182236229
1766,1990-08-02 00:00:00 UTC,10,7.8,2,10,0,0,14,0,1,12.8,1019.1,23.2,46,31.2,12.5,10.5,eor,5.07666992571692
1766,1990-08-03 00:00:00 UTC,10,8.1,2.2,10,0,0,14.4,0,1,12.1,1017,24.4,39,33.7,18.4,15.1,eor,5.47313574654774
1766,1990-08-04 00:00:00 UTC,10,7.9,2,10,0,0,12.9,0,1,13.9,1012.4,25.8,44,35.3,17.3,13.8,eor,5.20672176944062
1766,1990-08-05 00:00:00 UTC,10,11.6,3.1,10,0,0,3.6,0,6.3,16.4,1008.9,18.8,73,25.4,15.8,14.8,eor,2.60272711583703
1766,1990-08-06 00:00:00 UTC,10,11.6,2,10,11.6,6,6.8,0,4.3,12.6,1010.4,13,80,18.3,9.2,6.6,eor,2.30368866056471
1766,1990-08-07 00:00:00 UTC,10,10,1.7,10,0,0,9.8,0,2,12.1,1016.1,14.4,75,20.3,7,5.6,eor,2.88063216480927
1766,1990-08-08 00:00:00 UTC,10,8.7,1.8,10,0,0,7.5,0,4.7,11.5,1018.1,15.6,70,21.1,7.5,6.8,eor,2.73823439465555
1766,1990-08-09 00:00:00 UTC,10,7.9,2.1,10,0,6,3.1,0,7,15.8,1016,18.9,73,24.3,11.9,9.6,eor,2.31675917679104
1766,1990-08-10 00:00:00 UTC,10,11,2.9,10,0.3,6,1,0,5.7,15.1,1014.8,17,77,21.6,14.4,12.3,eor,1.90285673014855
1766,1990-08-11 00:00:00 UTC,10,11.4,2.4,10,0,0,9.9,0,4.3,14.5,1011.6,19.6,65,28.8,12.6,11,eor,3.62757095089416
1766,1990-08-12 00:00:00 UTC,10,8.3,1.4,10,0,6,9.3,0,4,14.6,1007.2,22.4,55,31.5,11.7,10.5,eor,3.64459096821994
1766,1990-08-13 00:00:00 UTC,10,9.5,2.6,10,0.1,6,7.2,0,5,14.8,1005.1,23.2,52,29.6,19,15.7,eor,3.95304773672986
1766,1990-08-14 00:00:00 UTC,10,8.9,2.3,10,0,0,4.5,0,6.7,15.7,1005.5,20.4,65,25.4,14.6,12.7,eor,2.8221671855009
1766,1990-08-15 00:00:00 UTC,10,16.3,3.6,10,1.4,6,4.7,0,6,15.7,1004.4,21.2,65,25.5,13.9,12,eor,3.25551003522894
1766,1990-08-16 00:00:00 UTC,10,16.5,5.3,10,0,6,5.9,0,4.7,13.3,1003.2,16.9,65,23.1,14.7,17,eor,3.2846714822381
1766,1990-08-17 00:00:00 UTC,10,18.5,5.4,10,0.7,6,8,0,5,11.2,1011.5,14.6,66,19.8,12.2,10,eor,3.1876716653893
1766,1990-08-18 00:00:00 UTC,10,7.4,2.1,10,9.5,6,0,0,7.7,13.9,1010.8,13,94,14.4,11.2,10.6,eor,1.03142154016692
1766,1990-08-19 00:00:00 UTC,10,8.1,2.2,10,17.2,6,4.4,0,7.3,13.4,1010.9,15.5,79,20.6,10.1,10.5,eor,2.04040539709136
1766,1990-08-20 00:00:00 UTC,10,21,7.6,10,0.3,6,8.3,0,4.7,12.5,1004,15.2,70,19.4,13.4,14.8,eor,3.25739148141785
1766,1990-08-21 00:00:00 UTC,10,16.2,7,10,0,6,0,0,7.7,12.6,1010.2,14.4,78,16.1,11.5,10.3,eor,1.91737531305109
1766,1990-08-22 00:00:00 UTC,10,9.9,3.1,10,0,0,5.8,0,7.3,13.8,1017.8,16.9,72,20.1,13.4,12.9,eor,2.5748847103979
1766,1990-08-23 00:00:00 UTC,10,7.1,2.2,10,0,0,6.4,0,4,15.5,1019.5,18.1,73,23.5,15.4,13.7,eor,2.56655346762157
1766,1990-08-24 00:00:00 UTC,10,5.6,1.3,10,0,0,12,0,2.3,15.1,1013.1,19,70,25.8,10.4,8.6,eor,3.2995330729018
1766,1990-08-25 00:00:00 UTC,10,6.8,1.6,10,0,0,9.7,0,4,16.7,1009,20.4,70,27.6,13.1,11.7,eor,3.13120341527254
1766,1990-08-26 00:00:00 UTC,10,5.8,1.4,10,0,0,5.8,0,3,16.9,1013.1,17.5,84,23.1,12.1,10.3,eor,2.10412592376174
1766,1990-08-27 00:00:00 UTC,10,6,1.2,10,0,0,10.8,0,0.7,15.3,1012.2,20.2,66,28.2,12.1,10.5,eor,3.16956163119532
1766,1990-08-28 00:00:00 UTC,10,4,0.8,10,0,0,11.7,0,1,16.1,1011.9,21.8,64,28.9,13.6,11.2,eor,3.3127447372757
1766,1990-08-29 00:00:00 UTC,10,4.2,1,10,0,0,11.8,0,1,18.3,1008.8,21.7,73,29.9,14.9,12.9,eor,3.32796247637875
1766,1990-08-30 00:00:00 UTC,10,8.8,2.5,10,0.9,6,2.8,0,6.3,17.9,1007.5,18.2,82,24.4,16.4,15.5,eor,1.8084543251294
1766,1990-08-31 00:00:00 UTC,10,8.8,2.2,10,18.3,6,0,0,7.7,13.7,1009,12.8,89,16.6,11.1,13.8,eor,1.03313325001492
